ID_REGIAO,ID_UF,ID_MUNICIPIO,IN_PUBLICA,TX_RESP_Q01,IN_PRESENCA_LP,IN_PRESENCA_MT,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,NU_TIPO_NIVEL_INSE,PROFICIENCIA_TOTAL
3,32,6325273,1,Feminino,1,1,318.95,351.44,1,2,670.39
3,32,6325273,1,Feminino,1,1,303.17,338.5,1,4,641.6700000000001
3,32,6325273,1,Feminino,1,1,361.02,318.48,1,7,679.5
3,32,6325273,1,Feminino,1,1,382.84,304.88,1,7,687.72
3,32,6325273,1,Feminino,1,1,341.23,290.15,1,7,631.38
3,32,6325273,1,Masculino,1,1,323.02,352.68,1,2,675.7
3,32,6325273,1,Feminino,1,1,390.22,315.98,1,5,706.2
3,32,6325273,1,Feminino,1,1,325.31,299.1,1,8,624.4100000000001
3,32,6325273,1,Masculino,1,1,223.06,294.26,1,2,517.3199999999999
3,32,6325273,1,Feminino,1,1,266.82,281.09,1,6,547.91
3,32,6325273,1,Masculino,1,1,232.05,315.17,1,6,547.22
3,32,6325273,1,Masculino,1,1,298.83,298.46,1,5,597.29
3,32,6325273,1,Feminino,1,1,308.21,298.48,1,4,606.69
3,32,6325273,1,Masculino,1,1,271.66,305.34,1,8,577.0
3,32,6325273,1,Feminino,1,1,286.33,286.71,1,3,573.04
3,32,6325273,1,Feminino,1,1,305.89,252.0,1,3,557.89
3,32,6325273,1,Masculino,1,1,306.54,348.96,1,4,655.5
3,32,6325273,1,Masculino,1,1,307.75,346.95,1,7,654.7
3,32,6325273,1,Masculino,1,1,324.23,301.57,1,7,625.8
3,32,6325273,1,Masculino,1,1,244.21,290.36,1,7,534.57
3,32,6325273,1,Masculino,1,1,326.32,355.22,1,7,681.54
3,32,6325273,1,Masculino,1,1,341.81,372.37,1,7,714.1800000000001
3,32,6325273,1,Masculino,1,1,284.91,340.34,1,7,625.25
3,32,6325273,1,Masculino,1,1,344.65,344.39,1,6,689.04
3,32,6325273,1,Feminino,1,1,327.24,275.59,1,5,602.8299999999999
3,32,6325273,1,Masculino,1,1,337.0,362.61,1,7,699.61
3,32,6325273,1,Masculino,1,1,263.97,282.1,1,6,546.07
3,32,6325273,1,Masculino,1,1,295.45,241.55,1,6,537.0
3,32,6325273,1,Feminino,1,1,306.57,359.52,1,7,666.0899999999999
3,32,6325273,1,Masculino,1,1,273.55,302.08,1,4,575.63
3,32,6325273,1,Feminino,1,1,342.81,398.67,1,7,741.48
3,32,6325273,1,Feminino,1,1,323.77,294.2,1,5,617.97
3,32,6325273,1,Feminino,1,1,276.3,194.26,1,5,470.56
3,32,6325273,1,Feminino,1,1,310.4,231.08,1,4,541.48
3,32,6325273,1,Masculino,1,1,314.73,270.9,1,7,585.63
3,32,6325273,1,Feminino,1,1,351.26,304.7,1,7,655.96
3,32,6325273,1,Feminino,1,1,294.75,266.69,1,7,561.44
3,32,6325273,1,Masculino,1,1,309.49,305.07,1,6,614.56
3,32,6325273,1,Feminino,1,1,313.53,353.61,1,7,667.14
3,32,6325273,1,Feminino,1,1,328.62,309.79,1,6,638.4100000000001
3,32,6325273,1,Feminino,1,1,383.82,314.15,1,6,697.97
3,32,6325273,1,Feminino,1,1,286.53,245.18,1,7,531.71
3,32,6325273,1,Masculino,1,1,266.98,290.0,1,7,556.98
3,32,6325273,1,Feminino,1,1,343.53,257.92,1,7,601.45
3,32,6325273,1,Feminino,1,1,312.92,290.7,1,5,603.62
3,32,6325273,1,Masculino,1,1,374.11,357.92,1,6,732.03
3,32,6325273,1,Feminino,1,1,326.73,284.14,1,4,610.87
3,32,6325273,1,Feminino,1,1,312.32,372.63,1,6,684.95
3,32,6325273,1,Feminino,1,1,306.56,273.02,1,5,579.5799999999999
3,32,6325273,1,Feminino,1,1,270.25,274.6,1,8,544.85
3,32,6325273,1,Feminino,1,1,292.83,243.78,1,5,536.61
3,32,6325273,1,Feminino,1,1,304.25,361.83,1,5,666.0799999999999
3,32,6325273,1,Feminino,1,1,347.78,267.19,1,7,614.97
3,32,6325273,1,Feminino,1,1,287.58,293.87,1,7,581.45
3,32,6325273,1,Masculino,1,1,255.42,300.56,1,5,555.98
3,32,6325273,1,Masculino,1,1,312.11,327.85,1,4,639.96
3,32,6325273,1,Feminino,1,1,342.67,292.17,1,2,634.84
3,32,6325273,1,Masculino,1,1,313.45,297.02,1,1,610.47
3,32,6325273,1,Feminino,1,1,325.93,338.6,1,6,664.53
3,32,6325273,1,Feminino,1,1,270.7,295.5,1,7,566.2
3,32,6325273,1,Masculino,1,1,276.18,297.7,1,6,573.88
3,32,6325273,1,Feminino,1,1,319.51,344.74,1,5,664.25
3,32,6325273,1,Feminino,1,1,312.59,323.94,1,4,636.53
3,32,6325273,1,Feminino,1,1,329.81,364.81,1,7,694.62
3,32,6325273,1,Feminino,1,1,325.68,208.12,1,4,533.8
3,32,6325273,1,Feminino,1,1,327.39,270.51,1,3,597.9
3,32,6325273,1,Masculino,1,1,307.7,287.63,1,6,595.3299999999999
3,32,6325273,1,Feminino,1,1,318.57,309.14,1,6,627.71
3,32,6325273,1,Feminino,1,1,277.25,309.87,1,7,587.12
3,32,6325273,1,Feminino,1,1,351.23,313.92,1,2,665.1500000000001
3,32,6325273,1,Masculino,1,1,309.95,369.31,1,3,679.26
3,32,6325273,1,Feminino,1,1,328.17,302.97,1,6,631.1400000000001
3,32,6325273,1,Feminino,1,1,270.78,300.13,1,7,570.91
3,32,6325273,1,Masculino,1,1,297.04,320.0,1,7,617.04
3,32,6325273,1,Masculino,1,1,324.48,279.56,1,6,604.04
3,32,6325273,1,Feminino,1,1,342.76,296.18,1,4,638.94
3,32,6325273,1,Feminino,1,1,299.25,274.68,1,7,573.9300000000001
3,32,6325273,1,C,1,1,353.12,321.95,1,3,675.0699999999999
3,32,6325273,1,Masculino,1,1,206.78,317.46,1,5,524.24
3,32,6325273,1,Feminino,1,1,335.66,292.42,1,6,628.08
3,32,6325273,1,Masculino,1,1,300.66,278.56,1,6,579.22
3,32,6325273,1,Masculino,1,1,260.03,295.1,1,6,555.13
3,32,6325273,1,Feminino,1,1,315.17,339.51,1,6,654.6800000000001
3,32,6325273,1,Masculino,1,1,240.18,283.53,1,3,523.71
3,32,6325273,1,Masculino,1,1,296.12,234.52,1,1,530.64
3,32,6325273,1,Masculino,1,1,238.97,302.11,1,5,541.08
3,32,6325273,1,Feminino,1,1,360.36,356.92,1,5,717.28
3,32,6325273,1,Masculino,1,1,335.08,336.52,1,6,671.5999999999999
3,32,6325273,1,Feminino,1,1,353.36,249.86,1,7,603.22
3,32,6325273,1,Feminino,1,1,279.22,233.68,1,3,512.9000000000001
3,32,6325273,1,Masculino,1,1,347.33,371.08,1,3,718.41
3,32,6325273,1,Feminino,1,1,282.26,261.56,1,7,543.8199999999999
3,32,6325273,1,Feminino,1,1,332.99,295.29,1,3,628.28
3,32,6325273,1,Feminino,1,1,256.56,292.83,1,5,549.39
3,32,6325273,1,Feminino,1,1,315.88,263.1,1,5,578.98
3,32,6325273,1,Feminino,1,1,334.29,274.24,1,7,608.53
3,32,6325273,1,Feminino,1,1,287.1,328.45,1,7,615.55
3,32,6325273,1,Feminino,1,1,286.98,335.02,1,4,622.0
3,32,6325273,1,Feminino,1,1,321.25,350.24,1,5,671.49
3,32,6325273,1,Feminino,1,1,356.54,351.24,1,7,707.78
3,32,6325273,1,Masculino,1,1,240.04,245.93,1,7,485.97
3,32,6325273,1,Feminino,1,1,268.79,334.15,1,2,602.94
3,32,6325273,1,Feminino,1,1,248.05,297.01,1,2,545.06
3,32,6325273,1,Masculino,1,1,329.32,270.42,1,4,599.74
3,32,6325273,1,Masculino,1,1,294.22,327.8,1,2,622.02
3,32,6325273,1,Masculino,1,1,296.34,260.35,1,4,556.69
3,32,6325273,1,Feminino,1,1,332.25,316.89,1,6,649.14
3,32,6325273,1,Feminino,1,1,345.32,235.93,1,3,581.25
3,32,6325273,1,Feminino,1,1,272.2,288.12,1,1,560.3199999999999
3,32,6325273,1,Feminino,1,1,334.6,331.72,1,1,666.32
3,32,6325273,1,Feminino,1,1,312.81,244.44,1,4,557.25
3,32,6325273,1,Masculino,1,1,306.65,281.16,1,6,587.81
3,32,6325273,1,Feminino,1,1,280.53,206.7,1,6,487.22999999999996
3,32,6325273,1,Feminino,1,1,223.36,329.04,1,4,552.4000000000001
3,32,6325273,1,Feminino,1,1,280.28,270.32,1,4,550.5999999999999
3,32,6325273,1,Feminino,1,1,275.6,312.35,1,5,587.95
3,32,6325273,1,Feminino,1,1,313.82,326.88,1,4,640.7
3,32,6325273,1,Masculino,1,1,243.9,312.95,1,5,556.85
3,32,6325273,1,Feminino,1,1,326.13,293.43,1,3,619.56
3,32,6325273,1,Feminino,1,1,243.14,257.15,1,1,500.28999999999996
3,32,6325273,1,Feminino,1,1,290.74,288.32,1,6,579.06
3,32,6325273,1,Masculino,1,1,349.99,363.13,1,3,713.12
3,32,6325273,1,Feminino,1,1,309.12,352.06,1,7,661.1800000000001
3,32,6325273,1,Masculino,1,1,298.04,302.02,1,5,600.06
3,32,6325273,1,Masculino,1,1,308.75,338.58,1,7,647.3299999999999
3,32,6325273,1,Feminino,1,1,299.98,389.22,1,3,689.2
3,32,6325273,1,Feminino,1,1,386.35,273.53,1,7,659.88
3,32,6325273,1,Masculino,1,1,345.39,377.38,1,6,722.77
3,32,6325273,1,Masculino,1,1,302.94,327.58,1,5,630.52
3,32,6325273,1,Masculino,1,1,358.3,430.76,1,5,789.06
3,32,6325273,1,Masculino,1,1,317.86,268.05,1,6,585.9100000000001
3,32,6325273,1,Masculino,1,1,354.63,333.85,1,8,688.48
3,32,6325273,1,Masculino,1,1,341.52,336.55,1,6,678.0699999999999
3,32,6325273,1,Masculino,1,1,297.67,302.15,1,6,599.8199999999999
3,32,6325273,1,Masculino,1,1,343.81,335.96,1,3,679.77
3,32,6325273,1,Masculino,1,1,301.48,307.22,1,6,608.7
3,32,6325273,1,Masculino,1,1,332.59,308.12,1,6,640.71
3,32,6325273,1,.,1,1,311.31,243.5,1,1,554.81
3,32,6325273,1,C,1,1,310.27,304.88,1,4,615.15
3,32,6325273,1,Masculino,1,1,241.55,342.23,1,7,583.78
3,32,6325273,1,Masculino,1,1,321.86,352.48,1,4,674.34
3,32,6325273,1,Masculino,1,1,313.97,338.79,1,6,652.76
3,32,6325273,1,Masculino,1,1,302.54,313.93,1,8,616.47
3,32,6325273,1,Masculino,1,1,304.98,250.38,1,1,555.36
3,32,6325273,1,Masculino,1,1,195.66,256.5,1,4,452.15999999999997
3,32,6325273,1,Masculino,1,1,354.57,365.36,1,7,719.9300000000001
3,32,6325273,1,Masculino,1,1,317.44,242.88,1,6,560.3199999999999
3,32,6325273,1,Feminino,1,1,277.43,302.87,1,7,580.3
3,32,6325273,1,Masculino,1,1,347.14,371.66,1,7,718.8
3,32,6325273,1,Feminino,1,1,363.27,357.8,1,7,721.0699999999999
3,32,6325273,1,Masculino,1,1,272.88,357.74,1,5,630.62
3,32,6325273,1,Feminino,1,1,340.57,324.49,1,2,665.06
3,32,6325273,1,Masculino,1,1,315.96,406.32,1,6,722.28
3,32,6325273,1,Masculino,1,1,289.1,336.68,1,7,625.78
3,32,6325273,1,Masculino,1,1,347.81,262.84,1,7,610.65
3,32,6325273,1,Masculino,1,1,284.58,336.6,1,7,621.1800000000001
3,32,6325273,1,Masculino,1,1,289.54,259.26,1,4,548.8
3,32,6325273,1,Masculino,1,1,333.57,372.04,1,6,705.61
3,32,6325273,1,Masculino,1,1,318.52,365.89,1,4,684.41
3,32,6325273,1,Masculino,1,1,348.99,370.54,1,6,719.53
3,32,6325273,1,Masculino,1,1,264.29,381.47,1,4,645.76
3,32,6325273,1,Feminino,1,1,313.47,319.76,1,4,633.23
3,32,6325273,1,Masculino,1,1,316.84,342.26,1,4,659.0999999999999
3,32,6325273,1,Masculino,1,1,314.97,333.53,1,8,648.5
3,32,6325273,1,Masculino,1,1,302.4,313.57,1,6,615.97
3,32,6325273,1,Masculino,1,1,393.74,368.98,1,5,762.72
3,32,6325273,1,Masculino,1,1,368.84,341.93,1,7,710.77
3,32,6325273,1,Feminino,1,1,291.31,282.8,1,6,574.11
3,32,6325274,1,Feminino,1,1,285.0,297.92,1,5,582.9200000000001
3,32,6325274,1,Masculino,1,1,313.67,314.94,1,2,628.61
3,32,6325274,1,Feminino,1,1,294.9,260.86,1,7,555.76
3,32,6325274,1,Feminino,1,1,278.0,244.34,1,4,522.34
3,32,6325274,1,Masculino,1,1,243.32,259.59,1,8,502.90999999999997
3,32,6325274,1,Feminino,1,1,356.82,270.57,1,5,627.39
3,32,6325274,1,Masculino,1,1,331.92,319.33,1,4,651.25
3,32,6325274,1,Feminino,1,1,350.78,360.88,1,1,711.66
3,32,6325274,1,Masculino,1,1,211.65,264.88,1,7,476.53
3,32,6325274,1,Feminino,1,1,352.28,322.46,1,4,674.74
3,32,6325274,1,Masculino,1,1,229.96,247.57,1,2,477.53
3,32,6325274,1,Masculino,1,1,366.3,377.52,1,7,743.8199999999999
3,32,6325274,1,Feminino,1,1,330.14,305.14,1,4,635.28
3,32,6325274,1,Feminino,1,1,276.66,267.81,1,3,544.47
3,32,6325274,1,Feminino,1,1,271.21,243.28,1,5,514.49
3,32,6325274,1,Masculino,1,1,284.19,267.91,1,3,552.1
3,32,6325274,1,Feminino,1,1,291.97,259.75,1,7,551.72
3,32,6325274,1,Feminino,1,1,268.44,273.16,1,5,541.6
3,32,6325274,1,Feminino,1,1,236.88,264.87,1,2,501.75
3,32,6325274,1,Feminino,1,1,282.48,260.04,1,1,542.52
3,32,6325274,1,Feminino,1,1,257.07,237.5,1,2,494.57
3,32,6325274,1,Masculino,1,1,332.36,325.57,1,5,657.9300000000001
3,32,6325274,1,Feminino,1,1,186.09,225.64,1,5,411.73
3,32,6325274,1,Masculino,1,1,310.37,281.23,1,3,591.6
3,32,6325274,1,Feminino,1,1,265.13,234.38,1,2,499.51
3,32,6325274,1,Masculino,1,1,285.28,286.82,1,6,572.0999999999999
3,32,6325274,1,Feminino,1,1,290.7,228.28,1,5,518.98
3,32,6325274,1,Feminino,1,1,298.72,246.84,1,3,545.5600000000001
3,32,6325274,1,Feminino,1,1,351.0,353.81,1,5,704.81
3,32,6325275,1,Feminino,1,1,338.42,301.84,1,5,640.26
3,32,6325275,1,Feminino,1,1,341.99,284.46,1,6,626.45
3,32,6325275,1,Feminino,1,1,328.75,296.63,1,6,625.38
3,32,6325275,1,Feminino,1,1,223.31,250.82,1,1,474.13
3,32,6325275,1,Feminino,1,1,305.64,310.12,1,7,615.76
3,32,6325275,1,C,1,1,342.06,353.17,1,1,695.23
3,32,6325275,1,Masculino,1,1,242.85,291.54,1,4,534.39
3,32,6325275,1,Masculino,1,1,190.37,211.32,1,5,401.69
3,32,6325275,1,Feminino,1,1,283.32,293.18,1,4,576.5
3,32,6325275,1,Masculino,1,1,304.09,219.98,1,6,524.0699999999999
3,32,6325275,1,Masculino,1,1,254.29,299.83,1,7,554.12
3,32,6325275,1,Masculino,1,1,361.48,347.98,1,6,709.46
3,32,6325275,1,Masculino,1,1,263.27,239.78,1,1,503.04999999999995
3,32,6325275,1,Feminino,1,1,332.89,317.67,1,4,650.56
3,32,6325275,1,Masculino,1,1,225.62,234.11,1,1,459.73
3,32,6325275,1,Feminino,1,1,257.37,230.89,1,5,488.26
3,32,6325275,1,Feminino,1,1,275.59,211.35,1,7,486.93999999999994
3,32,6325275,1,Feminino,1,1,335.61,302.27,1,7,637.88
3,32,6325275,1,Feminino,1,1,227.86,250.96,1,6,478.82000000000005
3,32,6325275,1,Feminino,1,1,279.43,219.02,1,3,498.45000000000005
3,32,6325275,1,Feminino,1,1,341.88,310.41,1,6,652.29
3,32,6325275,1,Masculino,1,1,337.82,294.54,1,5,632.36
3,32,6325275,1,Feminino,1,1,345.49,290.23,1,1,635.72
3,32,6325275,1,Feminino,1,1,263.76,259.27,1,5,523.03
3,32,6325275,1,Masculino,1,1,212.01,224.07,1,6,436.08
3,32,6325275,1,Feminino,1,1,318.22,322.63,1,3,640.85
3,32,6325275,1,Feminino,1,1,279.16,288.27,1,6,567.4300000000001
3,32,6325275,1,Feminino,1,1,226.67,253.66,1,5,480.33
3,32,6325275,1,Masculino,1,1,261.13,257.0,1,4,518.13
3,32,6325275,1,Feminino,1,1,235.68,229.67,1,2,465.35
3,32,6325275,1,Feminino,1,1,252.98,292.11,1,7,545.09
3,32,6325275,1,Feminino,1,1,199.28,258.61,1,4,457.89
3,32,6325275,1,Feminino,1,1,275.78,224.73,1,2,500.51
3,32,6325275,1,Masculino,1,1,304.42,226.73,1,3,531.15
3,32,6325275,1,Feminino,1,1,253.07,275.37,1,3,528.44
3,32,6325275,1,Feminino,1,1,360.13,232.34,1,4,592.47
3,32,6325275,1,Masculino,1,1,177.96,254.19,1,5,432.15
3,32,6325275,1,Masculino,1,1,329.44,295.78,1,3,625.22
3,32,6325275,1,Feminino,1,1,331.99,286.41,1,5,618.4000000000001
3,32,6325275,1,Feminino,1,1,273.58,197.23,1,4,470.80999999999995
3,32,6325275,1,Feminino,1,1,285.82,232.89,1,4,518.71
3,32,6325275,1,Feminino,1,1,331.64,209.69,1,4,541.3299999999999
3,32,6325275,1,Feminino,1,1,269.03,239.66,1,6,508.68999999999994
3,32,6325275,1,Feminino,1,1,247.83,256.09,1,5,503.91999999999996
3,32,6325275,1,Feminino,1,1,219.61,264.78,1,5,484.39
3,32,6325275,1,Feminino,1,1,255.52,216.14,1,5,471.65999999999997
3,32,6325275,1,Feminino,1,1,315.77,285.64,1,4,601.41
3,32,6325275,1,Feminino,1,1,249.37,227.17,1,3,476.53999999999996
3,32,6325275,1,Feminino,1,1,292.2,287.57,1,4,579.77
3,32,6325275,1,Feminino,1,1,238.57,256.23,1,5,494.8
3,32,6325275,1,Feminino,1,1,307.79,317.74,1,5,625.53
3,32,6325275,1,Masculino,1,1,286.6,297.88,1,1,584.48
3,32,6325275,1,Masculino,1,1,262.13,242.54,1,5,504.66999999999996
3,32,6325275,1,Masculino,1,1,307.49,354.99,1,7,662.48
3,32,6325275,1,Masculino,1,1,256.88,299.8,1,1,556.6800000000001
3,32,6325275,1,Masculino,1,1,354.29,386.74,1,1,741.03
3,32,6325275,1,Feminino,1,1,375.89,367.82,1,7,743.71
3,32,6325275,1,Masculino,1,1,273.71,380.85,1,5,654.56
3,32,6325275,1,Feminino,1,1,281.38,244.77,1,2,526.15
3,32,6325275,1,Feminino,1,1,291.21,304.34,1,6,595.55
3,32,6325275,1,Feminino,1,1,371.18,279.52,1,4,650.7
3,32,6325275,1,Feminino,1,1,345.4,354.76,1,2,700.16
3,32,6325275,1,Feminino,1,1,317.2,343.95,1,6,661.15
3,32,6325275,1,Masculino,1,1,322.15,318.08,1,5,640.23
3,32,6325275,1,Feminino,1,1,286.15,287.14,1,2,573.29
3,32,6325275,1,Feminino,1,1,373.89,332.29,1,6,706.1800000000001
3,32,6325275,1,Feminino,1,1,256.96,296.23,1,4,553.19
3,32,6325275,1,Feminino,1,1,268.33,281.11,1,4,549.44
3,32,6325275,1,Feminino,1,1,361.48,384.02,1,7,745.5
3,32,6325275,1,Feminino,1,1,265.88,239.27,1,4,505.15
3,32,6325275,1,Feminino,1,1,247.17,252.91,1,1,500.08
3,32,6325275,1,Feminino,1,1,333.89,293.51,1,6,627.4
3,32,6325275,1,Masculino,1,1,312.98,324.61,1,4,637.59
3,32,6325275,1,Feminino,1,1,339.43,310.31,1,7,649.74
3,32,6325275,1,Feminino,1,1,260.2,279.18,1,6,539.38
3,32,6325275,1,Masculino,1,1,305.89,282.18,1,7,588.0699999999999
3,32,6325275,1,Feminino,1,1,337.57,297.92,1,5,635.49
3,32,6325275,1,Feminino,1,1,298.58,308.06,1,4,606.64
3,32,6325275,1,Feminino,1,1,199.47,214.63,1,4,414.1
3,32,6325275,1,Masculino,1,1,238.29,300.36,1,7,538.65
3,32,6325275,1,Masculino,1,1,287.22,321.43,1,5,608.6500000000001
3,32,6325275,1,Feminino,1,1,336.56,344.92,1,5,681.48
3,32,6325275,1,Masculino,1,1,309.7,349.29,1,6,658.99
3,32,6325275,1,Feminino,1,1,278.68,242.37,1,5,521.05
3,32,6325275,1,Masculino,1,1,285.23,280.38,1,4,565.61
3,32,6325275,1,Masculino,1,1,307.83,270.79,1,6,578.62
3,32,6325275,1,Masculino,1,1,313.4,312.84,1,4,626.24
3,32,6325275,1,Feminino,1,1,338.43,291.2,1,5,629.63
3,32,6325275,1,Masculino,1,1,304.15,374.08,1,5,678.23
3,32,6325275,1,Feminino,1,1,321.39,303.06,1,7,624.45
3,32,6325275,1,Feminino,1,1,330.97,339.17,1,2,670.1400000000001
3,32,6325275,1,Feminino,1,1,307.39,286.3,1,5,593.69
3,32,6325275,1,Feminino,1,1,320.74,279.43,1,4,600.1700000000001
3,32,6325275,1,Feminino,1,1,242.82,297.52,1,6,540.3399999999999
3,32,6325275,1,Feminino,1,1,292.17,272.47,1,4,564.6400000000001
3,32,6325275,1,Feminino,1,1,234.87,238.82,1,4,473.69
3,32,6325275,1,Feminino,1,1,306.5,336.25,1,5,642.75
3,32,6325275,1,Masculino,1,1,278.07,285.43,1,4,563.5
3,32,6325275,1,Feminino,1,1,353.04,336.99,1,4,690.03
3,32,6325275,1,Feminino,1,1,280.65,297.52,1,3,578.17
3,32,6325275,1,Feminino,1,1,273.3,216.83,1,4,490.13
3,32,6325275,1,Masculino,1,1,235.5,308.98,1,3,544.48
3,32,6325275,1,Masculino,1,1,259.42,287.74,1,4,547.1600000000001
3,32,6325275,1,Feminino,1,1,262.29,279.71,1,6,542.0
3,32,6325275,1,Feminino,1,1,289.34,290.35,1,1,579.69
3,32,6325275,1,Feminino,1,1,329.04,276.98,1,4,606.02
3,32,6325275,1,Feminino,1,1,344.32,207.29,1,5,551.61
3,32,6325275,1,Feminino,1,1,292.31,214.74,1,4,507.05
3,32,6325275,1,Masculino,1,1,233.18,277.88,1,6,511.06
3,32,6325275,1,*,1,1,373.29,345.03,1,7,718.3199999999999
3,32,6325275,1,C,1,1,311.13,298.48,1,7,609.61
3,32,6325275,1,Feminino,1,1,283.6,240.58,1,4,524.1800000000001
3,32,6325275,1,Feminino,1,1,344.47,289.88,1,3,634.35
3,32,6325275,1,Feminino,1,1,270.68,294.25,1,5,564.9300000000001
3,32,6325275,1,Feminino,1,1,264.15,243.25,1,5,507.4
3,32,6325275,1,Feminino,1,1,338.97,300.09,1,5,639.06
3,32,6325275,1,Feminino,1,1,236.06,310.16,1,5,546.22
3,32,6325275,1,Masculino,1,1,344.23,313.52,1,3,657.75
3,32,6325275,1,Masculino,1,1,353.96,313.12,1,4,667.0799999999999
3,32,6325275,1,Feminino,1,1,297.43,285.15,1,5,582.5799999999999
3,32,6325275,1,Feminino,1,1,276.96,207.09,1,7,484.04999999999995
3,32,6325275,1,Feminino,1,1,350.21,301.26,1,6,651.47
3,32,6325275,1,Feminino,1,1,310.8,328.7,1,5,639.5
3,32,6325275,1,Feminino,1,1,298.66,303.93,1,1,602.59
3,32,6325275,1,Feminino,1,1,296.12,229.66,1,7,525.78
3,32,6325275,1,Feminino,1,1,310.24,201.73,1,7,511.97
3,32,6325275,1,Masculino,1,1,276.62,287.67,1,7,564.29
3,32,6325275,1,Masculino,1,1,255.37,246.34,1,6,501.71000000000004
3,32,6325275,1,Masculino,1,1,273.92,336.44,1,4,610.36
3,32,6325275,1,Feminino,1,1,299.26,291.74,1,6,591.0
3,32,6325275,1,Feminino,1,1,293.7,210.85,1,6,504.54999999999995
3,32,6325275,1,Masculino,1,1,262.45,278.32,1,7,540.77
3,32,6325275,1,Feminino,1,1,333.74,327.47,1,4,661.21
3,32,6325275,1,Feminino,1,1,243.39,277.26,1,5,520.65
3,32,6325275,1,Feminino,1,1,317.67,323.02,1,6,640.69
3,32,6325275,1,Feminino,1,1,357.78,323.56,1,2,681.3399999999999
3,32,6325275,1,Feminino,1,1,291.5,271.06,1,5,562.56
3,32,6325275,1,Feminino,1,1,217.49,199.96,1,5,417.45000000000005
3,32,6325275,1,Masculino,1,1,239.29,265.42,1,6,504.71000000000004
3,32,6325275,1,Masculino,1,1,278.69,285.23,1,7,563.9200000000001
3,32,6325275,1,Masculino,1,1,211.04,263.91,1,2,474.95000000000005
3,32,6325275,1,Feminino,1,1,255.74,280.53,1,7,536.27
3,32,6325275,1,.,1,1,292.98,246.2,1,5,539.1800000000001
3,32,6325275,1,Masculino,1,1,278.36,251.97,1,2,530.33
3,32,6325275,1,Masculino,1,1,303.11,256.37,1,3,559.48
3,32,6325275,1,Feminino,1,1,325.08,261.21,1,6,586.29
3,32,6325275,1,Feminino,1,1,291.95,225.72,1,6,517.67
3,32,6325275,1,Feminino,1,1,341.89,260.19,1,3,602.0799999999999
3,32,6325275,1,Feminino,1,1,348.18,296.98,1,7,645.1600000000001
3,32,6325275,1,Feminino,1,1,372.7,305.17,1,4,677.87
3,32,6325275,1,Masculino,1,1,344.94,340.53,1,5,685.47
3,32,6325275,1,Masculino,1,1,197.1,316.86,1,3,513.96
3,32,6325275,1,Feminino,1,1,324.44,239.14,1,5,563.5799999999999
3,32,6325275,1,Masculino,1,1,286.27,227.08,1,7,513.35
3,32,6325275,1,Masculino,1,1,285.31,327.86,1,7,613.1700000000001
3,32,6325275,1,Masculino,1,1,332.44,188.26,1,5,520.7
3,32,6325275,1,Feminino,1,1,223.55,219.93,1,6,443.48
3,32,6325275,1,Feminino,1,1,264.98,199.66,1,5,464.64
3,32,6325275,1,Masculino,1,1,249.14,324.39,1,4,573.53
3,32,6325275,1,Feminino,1,1,329.01,220.51,1,5,549.52
3,32,6325275,1,Masculino,1,1,207.63,263.71,1,7,471.34
3,32,6325275,1,Masculino,1,1,259.35,273.02,1,4,532.37
3,32,6325275,1,Feminino,1,1,258.75,216.34,1,5,475.09000000000003
3,32,6325275,1,Feminino,1,1,234.73,206.75,1,2,441.48
3,32,6325275,1,Feminino,1,1,292.49,255.37,1,2,547.86
3,32,6325275,1,Feminino,1,1,325.09,298.39,1,6,623.48
3,32,6325275,1,Masculino,1,1,194.43,314.79,1,4,509.22
3,32,6325275,1,Feminino,1,1,234.14,274.08,1,4,508.21999999999997
3,32,6325275,1,Feminino,1,1,308.7,304.28,1,4,612.98
3,32,6325275,1,Feminino,1,1,247.81,268.98,1,3,516.79
3,32,6325275,1,Feminino,1,1,278.28,295.71,1,4,573.99
3,32,6325275,1,Feminino,1,1,326.23,268.41,1,5,594.6400000000001
3,32,6325275,1,Feminino,1,1,326.77,282.64,1,5,609.41
3,32,6325275,1,Masculino,1,1,192.61,281.08,1,3,473.69
3,32,6325275,1,Feminino,1,1,301.59,288.03,1,4,589.6199999999999
3,32,6325275,1,Feminino,1,1,289.77,264.11,1,4,553.88
3,32,6325275,1,Masculino,1,1,303.31,258.96,1,7,562.27
3,32,6325275,1,Feminino,1,1,301.77,275.13,1,5,576.9
3,32,6325275,1,Feminino,1,1,311.78,282.39,1,3,594.17
3,32,6325275,1,Masculino,1,1,229.77,201.24,1,3,431.01
3,32,6325275,1,Masculino,1,1,207.92,215.61,1,3,423.53
3,32,6325275,1,Masculino,1,1,254.92,302.74,1,5,557.66
3,32,6325275,1,Feminino,1,1,320.23,313.91,1,5,634.1400000000001
3,32,6325275,1,Masculino,1,1,322.27,224.3,1,6,546.5699999999999
3,32,6325275,1,Feminino,1,1,225.46,244.39,1,5,469.85
3,32,6325275,1,Feminino,1,1,308.6,262.01,1,2,570.61
3,32,6325275,1,Masculino,1,1,295.54,243.7,1,6,539.24
3,32,6325275,1,Masculino,1,1,225.51,263.52,1,5,489.03
